Nombre,Marca,Precio,Peso,Volumen,Año de Fabricación,Capacidad de Batería,Resolución,Tipo de Pantalla,Conectividad,Memoria RAM,Almacenamiento,Resistencia al Agua
nevera,Samsung,7730455,45447.31876987889,168524.5107250256,2003,,,,,,,
laptop,Lenovo,7468559,36192.040623972694,7840.47768754115,2001,,,LCD,Bluetooth,32GB,,
parlante,JBL,6921472,44911.33675115746,2394.6568646687774,2015,,,,4G,,,
parlante,Bose,7357181,23800.19905581886,1386.5757357967357,2023,,,,4G,,,
celular,Huawei,2759987,12065.661306829334,337.21962997649337,2017,1302.0,,,NFC,4GB,512GB,IP67
televisores,TCL,188533,22134.822244448544,53865.14300477302,2022,,,LED,,,,
secadora,Samsung,2505818,34409.34266784233,142602.4017265732,2005,,,,,,,
nevera,Whirlpool,5028791,784.9939184470452,264398.3601404761,2010,,,,,,,
secadora,Bosch,8095198,23889.589932051425,122669.09221722548,2000,,,,,,,
audifonos,Sennheiser,9796305,34015.01093403468,301.6662963066537,2012,,,,,,,
audifonos,Sony,8400064,41607.93417763912,87.59547063679872,2022,,,,5G,,,
cargador,Samsung,3916268,39212.55232916596,162.9836671080406,2023,,,,,,,
teclado,Razer,9752319,9917.301238811193,1752.685663726318,2004,,,,,,,
televisores,TCL,7811260,21181.699480972788,53911.58343012394,2016,,4K,LED,,,,
laptop,Lenovo,4890733,41634.74817702979,4894.090448180854,2013,,,LED,Bluetooth,32GB,256GB,
cpu,IBM,9907825,14457.650486057866,12125.729204649928,2003,,,,,,,
lavadora,Bosch,4501386,13190.79252220584,138780.42767167694,2021,,,,,,,
monitor,HP,2736082,625.6450079632771,19610.67690077424,2013,,,OLED,,,,
secadora,LG,2909253,15586.81976490052,143627.12857777555,2018,,,,,,,
nevera,LG,738169,9254.750685007268,244575.620632709,2020,,,,,,,
laptop,Lenovo,9253422,30148.924874754186,5063.521555473767,2022,1247.0,,LED,5G,32GB,64GB,
lavadora,LG,4909376,44230.69591431538,108887.09064776967,2006,,,,,,,
secadora,LG,6811813,32243.68563798015,121635.03988730557,2009,,,,,,,
parlante,Sony,8743646,44926.40755750317,4789.591725529501,2019,,,,,,,
parlante,LG,8151484,21429.25650522326,1742.6100528108113,2013,,,,,,,
cargador,Samsung,3222313,46314.27309027293,169.76587057293398,2019,,,,,,,
televisores,LG,4996876,49337.012845942314,78324.22303450323,2004,,1080p,,,,,
nevera,LG,9609531,15305.762203989689,221271.6397857536,2010,,,,,,,
celular,Apple,3372462,6162.90491159712,322.359842044594,2010,,,,5G,16GB,64GB,None
nevera,LG,593950,32931.43928592542,225818.33092125185,2011,,,,,,,
audifonos,Bose,8462681,4477.178782891617,458.63236835490653,2019,,,,NFC,,,
camara,Canon,2355202,3451.0308822295806,3092.1794478184706,2015,,8K,,,,,
secadora,Samsung,2767540,4057.5660441227888,101338.7153090233,2006,,,,,,,
laptop,Apple,9484687,45886.24382012643,7837.890926235932,2005,8073.0,,LED,Bluetooth,16GB,,
nevera,LG,7053644,27650.242895435684,253310.52953616544,2021,,,,,,,
lavadora,LG,4385838,30413.632684092077,143053.58437546907,2001,,,,,,,
teclado,Razer,9884786,30952.00613446812,1756.0939422066713,2017,,,,,,,
secadora,Bosch,1437838,7041.960231446784,138189.9739528288,2009,,,,,,,
cargador,Samsung,2769668,16626.109971656148,62.27195471793601,2018,,,,,,,
nevera,GE,2481593,9069.945051344504,194124.49947136798,2009,,,,,,,
cargador,Samsung,1724491,32693.655070337827,86.76270308018805,2006,,,,,,,
monitor,HP,1736417,29997.099785242834,6570.989650236894,2004,,1080p,LCD,,,,
secadora,Samsung,637780,45972.57882595947,127380.04907841115,2020,,,,,,,
smart watch,Apple,7874560,36074.81364916602,195.37615945609016,2007,9169.0,,LED,4G,,,None
teclado,Logitech,3433863,23422.219282940365,1004.3884187088529,2010,,,,,,,
smart watch,Apple,70127,26987.75781064646,70.65650285265107,2022,6558.0,,OLED,Bluetooth,,,
lavadora,Samsung,4370809,49943.23318706421,107983.86706198333,2004,,,,,,,
mouse,HP,3454437,2834.709440431464,139.39259156115097,2017,,,,,,,
camara,Panasonic,3543133,9778.02297069511,3798.876316673412,2022,,,,,,,
televisores,LG,1330098,38759.00009178477,143079.89040946902,2009,,8K,,,,,
cpu,AMD,9020500,30029.41307970024,9732.115690265975,2010,,,,,,,
televisores,Sony,2903337,12784.077875632887,190308.35561772806,2002,,1080p,LED,,,,
teclado,Corsair,765102,4621.912140428616,992.6615086548192,2012,,,,,,,
nevera,LG,8942796,24393.539169738262,181462.4221872572,2021,,,,,,,
nevera,Whirlpool,2311441,25690.50291814547,249502.87757652317,2002,,,,,,,
celular,Samsung,8475194,12469.029011051969,206.326619317683,2006,1302.0,,,5G,4GB,64GB,IP68
smart watch,Samsung,1647284,39396.24954786189,192.5615544525688,2000,,,LCD,5G,,,None
secadora,Samsung,3511842,20484.355435967027,132707.98827492417,2012,,,,,,,
smart watch,Fitbit,5036885,7721.055415873424,128.2433699985183,2000,,,LED,4G,,,
parlante,Sony,8896493,13931.66162450649,1968.2549097469596,2012,,,,NFC,,,
audifonos,Beats,167034,21282.003131362635,207.07905445099615,2008,,,,4G,,,
camara,Sony,3320394,39068.87502592896,2611.2446273612995,2015,,,,,,,
parlante,Bose,7495892,1489.5951929961311,2133.700378292274,2017,,,,WiFi,,,
parlante,LG,6027601,42714.292404282394,1466.1281214432531,2021,,,,NFC,,,
nevera,Samsung,6778081,15945.7926316417,213351.12706376883,2011,,,,,,,
nevera,Samsung,703668,33465.10998360391,238575.37078635505,2009,,,,,,,
televisores,LG,823982,23033.808484140947,189360.04327496933,2018,,1080p,,,,,
televisores,Sony,8044549,12672.298777396729,126247.77557953633,2009,,8K,OLED,,,,
cargador,Anker,6174591,35213.73023757167,81.82376594844838,2003,,,,,,,
lavadora,Bosch,9414178,40418.12061438032,120213.45558072362,2010,,,,,,,
televisores,Samsung,4622319,42433.99567559335,92962.35687155082,2013,,8K,OLED,,,,
parlante,Sony,7746535,30649.973999739814,1158.7518725956,2002,,,,WiFi,,,
camara,Canon,2939471,26783.63126942367,4433.024192610808,2005,,4K,,,,,
tablet,Amazon,8677709,41958.36753497359,643.2469828574692,2017,,,LCD,4G,8GB,64GB,
tablet,Amazon,8833465,5388.092933194373,298.68432957445873,2008,9417.0,,LED,5G,4GB,1TB,
secadora,LG,8463582,12835.642961421881,140407.31902297342,2023,,,,,,,
monitor,Samsung,5804809,46105.764979940395,7887.991302886187,2000,,8K,OLED,,,,
cargador,Samsung,2160083,23542.201819121154,178.05117054358158,2005,,,,,,,
monitor,LG,9392684,3422.6867784188257,5364.3472605588995,2005,,4K,OLED,,,,
cargador,Belkin,2811684,32190.88022989483,142.40341869953926,2007,,,,,,,
parlante,JBL,2257622,14700.970747226977,4949.721818404349,2015,,,,WiFi,,,
mouse,Logitech,195098,3651.360787830549,462.0936441122784,2003,,,,,,,
camara,Canon,7188287,34434.02649561794,3064.5235828731775,2021,,4K,,,,,
parlante,Bose,9204294,19879.13591024796,4464.045018547273,2006,,,,5G,,,
televisores,LG,7442181,18292.35145472847,99169.47342787156,2000,,4K,LCD,,,,
tablet,Apple,5836479,48130.38051650485,208.71244824503881,2000,,,LED,WiFi,8GB,,
teclado,Microsoft,1753987,48272.93033404664,2931.409734531279,2023,,,,,,,
tablet,Apple,9745519,40982.93199694356,235.43984407479527,2001,,,,WiFi,8GB,512GB,
cpu,AMD,9364384,42466.14521067007,19631.98864956279,2011,,,,,,,
laptop,Apple,3276525,9621.26900337911,3900.798143420559,2018,8824.0,,LCD,,8GB,128GB,
audifonos,Beats,6812354,17087.92511662143,249.8759823264011,2023,,,,NFC,,,
smart watch,Samsung,1760906,36905.756262994895,146.86580632900439,2008,,,OLED,Bluetooth,,,IP68
monitor,Dell,7348690,29805.522502836895,5458.92152720692,2020,,1080p,LED,,,,
parlante,Bose,4131731,1194.2825916691877,1664.861664280896,2018,,,,4G,,,
camara,Nikon,6731935,2774.8589439496395,2349.8338739253804,2021,,8K,,,,,
laptop,Apple,4966899,14541.09720966455,5709.768332570206,2000,4000.0,,LCD,NFC,8GB,,
cargador,Samsung,6292053,7551.08054443024,185.13975051693131,2011,,,,,,,
camara,Nikon,2193810,30228.312934154044,3605.1496735221012,2007,,4K,,,,,
teclado,Razer,9806987,40051.46160473433,1984.939061995773,2009,,,,,,,
cargador,Anker,2800605,28278.151616951676,74.26692503726125,2003,,,,,,,
parlante,LG,6470618,8403.265020110197,4017.1073291263665,2013,,,,WiFi,,,
lavadora,Bosch,63404,5734.279939672583,108501.99817820611,2002,,,,,,,
nevera,GE,9642272,13987.722505680713,291263.35652884643,2017,,,,,,,
smart watch,Samsung,3666451,32837.2923183696,166.90393085237793,2022,,,LED,5G,,,IP67
camara,Nikon,6605942,41051.93753832421,4075.7578923199567,2008,,1080p,,,,,
smart watch,Garmin,9852972,21799.636626246313,99.99454592165597,2022,3481.0,,,NFC,,,
mouse,Microsoft,4268827,49546.74293244861,151.79045785180998,2013,,,,,,,
audifonos,Sony,190255,25363.154843876528,497.3239415240083,2017,,,,5G,,,
smart watch,Apple,7436534,12386.817351903052,184.36275688500308,2015,,,,WiFi,,,
laptop,Dell,8250952,2011.186293429536,3226.0901166503145,2021,,,,,8GB,256GB,
mouse,Logitech,3307155,33125.80857581731,170.76187535581414,2018,,,,,,,
camara,Canon,928922,43486.440598048706,932.8721467017315,2012,,,,,,,
nevera,GE,8228272,26410.873502579503,174290.45302805264,2010,,,,,,,
mouse,HP,753600,16673.80620726975,489.6553294069135,2022,,,,,,,
monitor,Dell,5033602,29725.515370529454,11618.021516675826,2006,,1080p,LED,,,,
monitor,Dell,9412649,40693.84514340422,10030.103805694707,2014,,4K,OLED,,,,
tablet,Amazon,8683849,37264.906190551126,565.1568824675669,2017,,,,WiFi,,64GB,
cargador,Apple,7321696,9607.170806808446,154.57050610060358,2022,,,,,,,
cargador,Samsung,520705,37086.19696089816,108.36950111144318,2001,,,,,,,
laptop,Dell,5735241,27075.622858129173,4593.92735857713,2017,,,LCD,4G,4GB,64GB,
celular,Xiaomi,4953616,26629.27148283832,182.23714547142453,2003,7240.0,,,,16GB,,IP67
parlante,JBL,6087000,37246.858756094305,2226.90582205702,2010,,,,WiFi,,,
nevera,Samsung,2161454,29684.83400716758,216297.19297227944,2009,,,,,,,
cpu,IBM,3151895,10591.92094574672,18462.310857521545,2013,,,,,,,
laptop,Dell,7195319,35583.29007751908,7331.1488815789,2004,7034.0,,,Bluetooth,16GB,,
televisores,LG,4570753,23939.620632493068,62739.86519182894,2004,,1080p,,,,,
celular,Samsung,153902,7706.655803357203,428.433776762364,2001,,,,WiFi,8GB,,
televisores,TCL,2019709,19610.155845342724,166579.24895806838,2002,,8K,,,,,
cpu,Intel,7737257,40576.219612634064,13857.636215083003,2019,,,,,,,
parlante,JBL,500406,38826.39010849817,4229.310018244721,2011,,,,5G,,,
monitor,Samsung,152789,29136.167060463293,6893.081717795678,2020,,8K,,,,,
laptop,Dell,6365163,42949.0394899424,2792.7804340561115,2007,6982.0,,,NFC,32GB,64GB,
tablet,Amazon,6489681,42516.44346331732,429.9235306087527,2006,3885.0,,,5G,,512GB,
teclado,Corsair,7264588,15610.724483476517,682.8984577047596,2019,,,,,,,
teclado,Microsoft,6731060,22808.54734891802,2550.0177661009066,2013,,,,,,,
cpu,Intel,98370,48656.03350944571,11912.978559668518,2006,,,,,,,
celular,Apple,7152673,44570.554736570455,254.01162058046594,2011,1213.0,,,5G,4GB,512GB,IP68
lavadora,Bosch,480494,41161.90401898836,104136.08829076281,2018,,,,,,,
cpu,Intel,6796143,3201.366913771835,12906.320909530721,2021,,,,,,,
monitor,Samsung,5945424,19459.031469298836,14426.247595890205,2020,,8K,,,,,
teclado,Logitech,1131971,14307.215144486141,2108.826965080442,2013,,,,,,,
cargador,Anker,6306037,9249.53993784526,135.894058858537,2019,,,,,,,
audifonos,Beats,6690888,42933.56271743688,295.7568669797422,2007,,,,5G,,,
televisores,Sony,6753214,3674.7691556027153,148857.5133319387,2019,,8K,OLED,,,,
parlante,Bose,4064786,42764.60043850452,3346.87510132523,2011,,,,5G,,,
celular,Apple,844872,19570.66606119079,372.43735425653233,2016,3585.0,,,,4GB,1TB,
laptop,HP,7111421,18222.599973198794,7197.740535801621,2018,,,LCD,NFC,8GB,256GB,
parlante,JBL,595254,23362.01503672913,2284.7810106693255,2022,,,,4G,,,
teclado,Logitech,8837742,23228.616981042847,1447.8731872496405,2010,,,,,,,
televisores,Samsung,5379495,29088.30270728234,193714.32620369914,2020,,1080p,,,,,
smart watch,Garmin,5886388,32763.646892915145,182.41418425447122,2017,,,LCD,Bluetooth,,,None
lavadora,Samsung,9188067,31035.986564864477,114969.11517512436,2016,,,,,,,
parlante,JBL,5230473,16265.368052880098,4776.860162221241,2001,,,,NFC,,,
audifonos,Beats,4727508,5906.244299313195,128.1818663980936,2007,,,,5G,,,
celular,Xiaomi,6215584,2351.819505832068,396.5167151386898,2018,,,,Bluetooth,32GB,256GB,IP68
laptop,Lenovo,6142632,28855.37850044134,4514.602034168826,2018,,,,,16GB,512GB,
lavadora,Bosch,2502231,38842.00186780441,131741.34236801608,2023,,,,,,,
teclado,Logitech,9893792,44392.79566610141,2925.748791733828,2001,,,,,,,
cpu,AMD,5947304,32593.774011376423,18047.770921208954,2010,,,,,,,
secadora,Samsung,3006906,46853.45925043655,138498.57879943,2005,,,,,,,
smart watch,Garmin,2375285,14284.86356540085,198.0906936222585,2019,,,LCD,NFC,,,None
smart watch,Garmin,7327252,20454.24452630772,88.1751738051984,2000,,,OLED,4G,,,
tablet,Samsung,627787,45991.66495063046,666.0662233393296,2020,,,OLED,Bluetooth,4GB,128GB,
mouse,Microsoft,75519,6662.500983838241,345.5992679714317,2017,,,,,,,
secadora,Whirlpool,4829525,5567.176649258423,101882.13078429965,2019,,,,,,,
parlante,JBL,5657215,34651.60878697801,2410.447334719751,2000,,,,NFC,,,
cargador,Anker,8736614,3728.093988808436,156.65314936151316,2007,,,,,,,
smart watch,Samsung,2022263,4373.12241679192,62.334766538559506,2019,6063.0,,,5G,,,
mouse,HP,4597001,14942.824166541279,337.90661037892187,2019,,,,,,,
parlante,JBL,4799168,27799.185164265306,1002.8474628917743,2011,,,,5G,,,
secadora,LG,3485912,12326.686507197423,128513.87390089399,2007,,,,,,,
monitor,Samsung,8411561,19894.76644322123,10265.245023090494,2003,,,LED,,,,
cpu,Qualcomm,9198599,38787.022322746336,13278.052989450474,2007,,,,,,,
celular,Apple,3462975,49124.85287273827,440.81173251379084,2004,,,,4G,8GB,128GB,None
secadora,Samsung,7503769,13574.625306356376,124862.00844045659,2013,,,,,,,
mouse,Logitech,1678388,32423.129988537217,310.29596481008116,2010,,,,,,,
lavadora,Whirlpool,2490234,17879.111416079155,103424.54110416616,2016,,,,,,,
celular,Xiaomi,7308710,1241.089790477172,331.6137039386252,2016,9869.0,,,WiFi,,,None
audifonos,Beats,2992933,8411.082808073259,352.1324932635596,2000,,,,4G,,,
laptop,Lenovo,1775141,43137.63805405816,5335.747784229478,2018,2787.0,,LCD,4G,8GB,1TB,
celular,Xiaomi,1308243,7065.048131590997,206.17350845014948,2022,5407.0,,,Bluetooth,8GB,512GB,IP67
lavadora,LG,6309898,42710.27149301083,149861.30767820965,2019,,,,,,,
cpu,IBM,1171687,37745.63840699638,19099.117247199825,2006,,,,,,,
nevera,LG,8230347,47940.93382468659,215219.89861650794,2017,,,,,,,
cargador,Samsung,6702266,8872.141813807693,194.4594625298399,2022,,,,,,,
lavadora,Whirlpool,4718817,32983.28801363106,100791.67020788611,2016,,,,,,,
televisores,Sony,5849721,10055.11586704637,95238.82440130535,2016,,1080p,,,,,
monitor,HP,6944245,44885.89456260719,19084.192228289096,2011,,,LED,,,,
cpu,Qualcomm,2105022,10088.52585095267,9521.028313274712,2001,,,,,,,
monitor,LG,448493,37960.43421047367,17063.71263120286,2006,,,,,,,
televisores,Sony,7728260,36520.76727657745,60540.528350074215,2021,,1080p,,,,,
audifonos,Sennheiser,6253933,25502.203337789342,323.71366328336694,2008,,,,4G,,,
audifonos,Bose,8062583,32091.524270422462,219.34207538035025,2000,,,,NFC,,,
parlante,LG,3130216,17852.621504803086,2347.232718066958,2006,,,,WiFi,,,
nevera,GE,8989770,13480.436032049598,175867.3873121618,2008,,,,,,,
laptop,HP,9751612,30328.67027858852,5252.460822520885,2008,4663.0,,,4G,4GB,1TB,
celular,Huawei,582886,29601.59290214108,297.9044071326647,2018,,,,5G,8GB,,
nevera,Samsung,880748,15325.845462604899,195773.1499310152,2006,,,,,,,
lavadora,Bosch,1223070,1094.6976528346106,118432.27935398795,2005,,,,,,,
laptop,Dell,4417722,4602.91257354899,2223.5423501387054,2014,,,LCD,,,512GB,
cpu,Qualcomm,5553870,17374.32336417274,12940.177238976521,2010,,,,,,,
parlante,Sony,6798980,9429.663352127813,1125.1025146398156,2021,,,,NFC,,,
monitor,Samsung,4266265,44181.15401260549,5501.026241397758,2013,,4K,LED,,,,
cpu,Intel,8282838,11979.156227802503,9933.472993246483,2009,,,,,,,
teclado,Logitech,2625292,35069.57832032589,2655.414002551058,2003,,,,,,,
nevera,LG,4243403,5949.043333931909,191901.90966325992,2009,,,,,,,
televisores,Samsung,6901758,7497.408414163885,77969.70610646103,2023,,8K,,,,,
teclado,Corsair,2409079,12015.973345997127,510.79088333311466,2018,,,,,,,
teclado,Razer,177124,26974.599600537884,1672.8178523274014,2007,,,,,,,
cargador,Belkin,5849018,34614.37459922372,66.52813686657473,2005,,,,,,,
laptop,HP,7774477,11643.037030013122,7675.485121883176,2018,,,LCD,,4GB,64GB,
smart watch,Garmin,9372555,3724.3850540751837,147.149783209971,2009,8548.0,,,NFC,,,None
parlante,LG,6894446,31016.833879137917,1363.302617228249,2023,,,,4G,,,
smart watch,Fitbit,4563424,11981.46435991229,100.87704966961337,2017,1722.0,,,,,,
cargador,Belkin,933502,44196.812544692206,165.39916816186772,2020,,,,,,,
smart watch,Garmin,6621637,34107.89132640733,117.44338713636121,2003,6106.0,,OLED,NFC,,,IP67
cargador,Anker,9414717,32986.71236219795,93.46307451608192,2014,,,,,,,
parlante,LG,366609,24878.02387604344,2657.41341598045,2001,,,,NFC,,,
cpu,Qualcomm,885296,28442.198359289196,13350.409454673583,2007,,,,,,,
parlante,Sony,505075,8132.789912351672,1887.5935274774517,2019,,,,NFC,,,
smart watch,Garmin,2979844,17366.937470510387,70.6885414233014,2012,,,LED,Bluetooth,,,
monitor,LG,5972683,39523.834418360755,6481.3406326051345,2003,,8K,LCD,,,,
secadora,LG,1605192,25178.11065118221,105252.58387284903,2020,,,,,,,
laptop,Apple,3108789,39388.253376313005,5377.895048428017,2011,,,LCD,Bluetooth,8GB,,
televisores,TCL,3491124,27766.300573447374,135439.82319837762,2016,,8K,OLED,,,,
teclado,Logitech,4172345,4205.174205004477,2314.030971450181,2016,,,,,,,
tablet,Samsung,9254836,6296.066611727482,421.7846179945209,2006,2184.0,,LCD,WiFi,,128GB,
mouse,HP,7227620,31094.758584067135,211.82217194533797,2001,,,,,,,
cargador,Belkin,5821229,28404.20125628444,53.99826080417582,2007,,,,,,,
lavadora,Whirlpool,7784684,49032.308137164386,145395.6056238672,2000,,,,,,,
lavadora,Bosch,203895,36256.87775917949,104591.55819877438,2005,,,,,,,
parlante,Bose,4867107,23583.386518998817,2244.8136855013213,2019,,,,Bluetooth,,,
televisores,LG,7924197,14229.177109238291,137292.97154544864,2001,,,OLED,,,,
camara,Panasonic,8534082,43891.89959010611,3364.878063254619,2020,,8K,,,,,
parlante,Bose,7886653,39088.36628737166,2314.154390202354,2017,,,,Bluetooth,,,
nevera,GE,313466,11304.903996597292,236876.29399586754,2011,,,,,,,
celular,Xiaomi,8858647,14148.835061319074,209.66205983269953,2004,,,,,,64GB,None
parlante,JBL,8011350,23869.24103356382,2568.85487169825,2003,,,,,,,
cargador,Belkin,4539449,10047.20578425577,121.42295610588674,2018,,,,,,,
teclado,Logitech,2997257,10535.502000496548,1063.9456868230905,2019,,,,,,,
tablet,Huawei,1392320,46165.65351448042,434.1567825595399,2011,,,OLED,5G,,512GB,
camara,Canon,9873882,40479.702588669985,3311.8656896142534,2003,,,,,,,
secadora,Bosch,7468021,40079.50849069556,137959.56930337826,2020,,,,,,,
teclado,Logitech,4094893,14413.510949532152,1862.1347871567693,2016,,,,,,,
televisores,LG,3861904,34460.25859736152,110411.98495358076,2011,,4K,LCD,,,,
parlante,JBL,4282240,9573.376500827628,2901.374989108338,2017,,,,WiFi,,,
cpu,Qualcomm,6644175,13319.096388514341,18346.950546979475,2018,,,,,,,
nevera,LG,7585535,1798.5801559878475,228312.35590591544,2006,,,,,,,
camara,Panasonic,5697000,44703.4370587878,924.0471952492192,2010,,,,,,,
secadora,Bosch,1758457,6562.487840852076,123885.81070956618,2008,,,,,,,
secadora,Samsung,5569511,47916.58410686118,135309.83691832292,2009,,,,,,,
tablet,Amazon,7739000,34373.062741507856,252.35617361394475,2015,1457.0,,OLED,4G,4GB,1TB,
televisores,Samsung,7930784,40219.732490463786,115595.22085666006,2006,,4K,OLED,,,,
tablet,Huawei,652989,15396.50826978107,599.3132643559402,2013,,,LED,Bluetooth,4GB,256GB,
laptop,Lenovo,7251461,47711.80452630968,2573.918567114965,2004,8912.0,,OLED,NFC,4GB,256GB,
nevera,GE,1743330,9067.959450559241,281804.1220026795,2015,,,,,,,
tablet,Amazon,8778775,42361.96151978903,534.62198975115,2006,,,LCD,5G,16GB,256GB,
camara,Nikon,3694146,30673.23024330452,3477.8662596063623,2023,,8K,,,,,
mouse,Logitech,3226904,9570.261425893905,318.93868503757363,2019,,,,,,,
mouse,Microsoft,7442363,11107.97194630691,262.86278564805457,2017,,,,,,,
audifonos,Bose,6960925,22448.059986549135,146.21801443839507,2005,,,,4G,,,
audifonos,Sony,3756830,4694.34870371696,257.07216614248637,2000,,,,4G,,,
celular,Xiaomi,762690,32131.974761284586,291.64144918125805,2019,,,,NFC,4GB,,IP67
tablet,Huawei,5883183,35439.40881051632,578.4291391253223,2017,3033.0,,,5G,,64GB,
mouse,Microsoft,534269,34778.27016409617,418.8405364156207,2012,,,,,,,
celular,Apple,6464074,24889.38277372844,443.24538491043234,2003,4390.0,,,4G,4GB,128GB,
